lemma,poscode,surface
PUSCEDDU,3,PUSCEDDU
PUTIGNANO,3,PUTIGNANO
PUTZO,3,PUTZO
PUZZO,3,PUZZO
PUZZU,3,PUZZU
QUAGLIESI,3,QUAGLIESI
QUAGLIETTI,3,QUAGLIETTI
QUAINI,3,QUAINI
QUARANTA,3,QUARANTA
QUARTARONE,3,QUARTARONE
QUARTARONI,3,QUARTARONI
QUARTIERI,3,QUARTIERI
QUARTO,3,QUARTO
QUASSOLO,3,QUASSOLO
QUATELA,3,QUATELA
QUATTROCCHI,3,QUATTROCCHI
QUEIROLO,3,QUEIROLO
QUERENGHI,3,QUERENGHI
QUERI,3,QUERI
QUERQUES,3,QUERQUES
QUERZOLA,3,QUERZOLA
QUILICO,3,QUILICO
QUINQUE,3,QUINQUE
QUINTE',3,QUINTE'
QUINTO,3,QUINTO
QUIRINI,3,QUIRINI
QUIRINO,3,QUIRINO
RACCAR,3,RACCAR
RACCARO,3,RACCARO
RACCIS,3,RACCIS
RACHINI,3,RACHINI
RADAELLI,3,RADAELLI
RADI,3,RADI
RADICE,3,RADICE
RADINI,3,RADINI
RADO,3,RADO
RAFALDI,3,RAFALDI
RAFFALDI,3,RAFFALDI
RAFFALDO,3,RAFFALDO
RAGGIO,3,RAGGIO
RAGGIOTTI,3,RAGGIOTTI
RAGIOTTO,3,RAGIOTTO
RAGNO,3,RAGNO
RAGONESI,3,RAGONESI
RAGUSA,3,RAGUSA
RAGUSI,3,RAGUSI
RAGUSIN,3,RAGUSIN
RAGUSO,3,RAGUSO
RAI,3,RAI
RAIMONDI,3,RAIMONDI
RAIMONDO,3,RAIMONDO
RAINERI,3,RAINERI
RAINOLDI,3,RAINOLDI
RAKAR,3,RAKAR
RALLI,3,RALLI
RAMAGLI,3,RAMAGLI
RAMAGLIA,3,RAMAGLIA
RAMAIOLI,3,RAMAIOLI
RAMAZZOTTI,3,RAMAZZOTTI
RAMOLIVAZ,3,RAMOLIVAZ
RAMONI,3,RAMONI
RAMPOLDI,3,RAMPOLDI
RAMUNDO,3,RAMUNDO
RANDAZZO,3,RANDAZZO
RANERI,3,RANERI
RANGONE,3,RANGONE
RANGONI,3,RANGONI
RANISE,3,RANISE
RANOLDI,3,RANOLDI
RAO,3,RAO
RAPAGNANI,3,RAPAGNANI
RAPARELLI,3,RAPARELLI
RAPELLI,3,RAPELLI
RAPISARDA,3,RAPISARDA
RAPISARDI,3,RAPISARDI
RASORI,3,RASORI
RASSU,3,RASSU
RASTELLINI,3,RASTELLINI
RASTELLINO,3,RASTELLINO
RASTIELLO,3,RASTIELLO
RASTRELLI,3,RASTRELLI
RATTA,3,RATTA
RATTI,3,RATTI
RAU,3,RAU
RAVA,3,RAVA
RAVAGNANI,3,RAVAGNANI
RAVAGNIN,3,RAVAGNIN
RAVANELLI,3,RAVANELLI
RAVANELLO,3,RAVANELLO
RAVANI,3,RAVANI
RAVASI,3,RAVASI
RAVAZZINI,3,RAVAZZINI
RAVEGNANI,3,RAVEGNANI
RAVELLO,3,RAVELLO
RAVENNA,3,RAVENNA
RAVERA,3,RAVERA
RAVEZZANI,3,RAVEZZANI
RAVIGNANI,3,RAVIGNANI
RAVIZZA,3,RAVIZZA
RAVONI,3,RAVONI
RAZETI,3,RAZETI
RE,3,RE
REA,3,REA
REALI,3,REALI
REALINI,3,REALINI
REBAUDENGO,3,REBAUDENGO
REBIZZI,3,REBIZZI
REBUGHINI,3,REBUGHINI
REBUZZI,3,REBUZZI
RECAGNI,3,RECAGNI
RECALCATI,3,RECALCATI
RECCO,3,RECCO
RECINA,3,RECINA
REDAELLI,3,REDAELLI
REDAVID,3,REDAVID
REDIVO,3,REDIVO
REDOLFI,3,REDOLFI
REGAZZETTI,3,REGAZZETTI
REGAZZI,3,REGAZZI
REGAZZINI,3,REGAZZINI
REGAZZO,3,REGAZZO
REGAZZONI,3,REGAZZONI
REGGIANI,3,REGGIANI
REGGIARDO,3,REGGIARDO
REGIARDO,3,REGIARDO
REGOLO,3,REGOLO
REGORDA,3,REGORDA
REINERI,3,REINERI
REINERO,3,REINERO
REMONDI,3,REMONDI
REMONDINI,3,REMONDINI
RENDA,3,RENDA
RENDE,3,RENDE
RENDINI,3,RENDINI
RENIER,3,RENIER
RENIERO,3,RENIERO
RENNA,3,RENNA
RENZI,3,RENZI
REPETTI,3,REPETTI
REPOSSI,3,REPOSSI
REPUPILLI,3,REPUPILLI
RESCALDINA,3,RESCALDINA
RESCIGNO,3,RESCIGNO
RESEGOTTI,3,RESEGOTTI
RESTA,3,RESTA
RESTIVO,3,RESTIVO
RETTORE,3,RETTORE
RETUS,3,RETUS
RETUSI,3,RETUSI
REVELLI,3,REVELLI
REVELLO,3,REVELLO
REVERZANI,3,REVERZANI
REYNERI,3,REYNERI
REZOAGLI,3,REZOAGLI
REZZAGHI,3,REZZAGHI
RIA,3,RIA
RIAVEZ,3,RIAVEZ
RIBBISI,3,RIBBISI
RIBISI,3,RIBISI
RIBOLDI,3,RIBOLDI
RIBOLI,3,RIBOLI
RICARDI,3,RICARDI
RICARDO,3,RICARDO
RICCARDI,3,RICCARDI
RICCARDO,3,RICCARDO
RICCETTI,3,RICCETTI
RICCHI,3,RICCHI
RICCHIUTI,3,RICCHIUTI
RICCHIUTO,3,RICCHIUTO
RICCIARDI,3,RICCIARDI
RICCIARDO,3,RICCIARDO
RICCIUTI,3,RICCIUTI
RICCIUTO,3,RICCIUTO
RICCO',3,RICCO'
RICCOBON,3,RICCOBON
RICCOBONO,3,RICCOBONO
RICCOBUONO,3,RICCOBUONO
RICE,3,RICE
RICETTI,3,RICETTI
RICHETTA,3,RICHETTA
RICHETTI,3,RICHETTI
RICOTTI,3,RICOTTI
RICUCCI,3,RICUCCI
RIEFOLO,3,RIEFOLO
RIGAMONTI,3,RIGAMONTI
RIGANTE,3,RIGANTE
RIGANTI,3,RIGANTI
RIGGIONE,3,RIGGIONE
RIGHI,3,RIGHI
RIGON,3,RIGON
RIGONE,3,RIGONE
RIGOTTI,3,RIGOTTI
RIGOTTO,3,RIGOTTO
RIINA,3,RIINA
RIMEDIO,3,RIMEDIO
RIMOLDI,3,RIMOLDI
RIMOLI,3,RIMOLI
RIMONDI,3,RIMONDI
RIMONDINI,3,RIMONDINI
RINALDI,3,RINALDI
RINALDO,3,RINALDO
RINAUDO,3,RINAUDO
RINERI,3,RINERI
RINOLDI,3,RINOLDI
RINUCCINI,3,RINUCCINI
RIOLDI,3,RIOLDI
RIOLI,3,RIOLI
RIPAMONTI,3,RIPAMONTI
RIPARI,3,RIPARI
RIPONI,3,RIPONI
RISCALDINA,3,RISCALDINA
RISO,3,RISO
RISPOLA,3,RISPOLA
RISPOLO,3,RISPOLO
RITA,3,RITA
RIVA,3,RIVA
RIVADOSSI,3,RIVADOSSI
RIVANO,3,RIVANO
RIVAROLA,3,RIVAROLA
RIVOIRA,3,RIVOIRA
RIVOIRO,3,RIVOIRO
RIZZA,3,RIZZA
RIZZARDI,3,RIZZARDI
RIZZARDO,3,RIZZARDO
RIZZARI,3,RIZZARI
RIZZATO,3,RIZZATO
RIZZETTI,3,RIZZETTI
RIZZI,3,RIZZI
RIZZO,3,RIZZO
RIZZOTTO,3,RIZZOTTO
RIZZUTI,3,RIZZUTI
ROANI,3,ROANI
ROANO,3,ROANO
ROBBIA,3,ROBBIA
ROBBIANI,3,ROBBIANI
ROBBIO,3,ROBBIO
ROBECCHI,3,ROBECCHI
ROBERTONE,3,ROBERTONE
ROBUFFO,3,ROBUFFO
ROBUSTI,3,ROBUSTI
ROBUSTINI,3,ROBUSTINI
ROCCA,3,ROCCA
ROCCHI,3,ROCCHI
ROCCON,3,ROCCON
ROCCONI,3,ROCCONI
RODOLATTI,3,RODOLATTI
RODRIGHI,3,RODRIGHI
RODRIGUES,3,RODRIGUES
RODRIGUEZ,3,RODRIGUEZ
ROFFI,3,ROFFI
ROFFO,3,ROFFO
ROGANTE,3,ROGANTE
ROGANTI,3,ROGANTI
ROGGIANI,3,ROGGIANI
ROGGIANO,3,ROGGIANO
ROI,3,ROI
ROLANDI,3,ROLANDI
ROLD,3,ROLD
ROLDI,3,ROLDI
ROLGI,3,ROLGI
ROMAGNOLI,3,ROMAGNOLI
ROMANI,3,ROMANI
ROMANIELLO,3,ROMANIELLO
ROMANO',3,ROMANO'
ROMANONI,3,ROMANONI
ROMEO,3,ROMEO
ROMITI,3,ROMITI
RONCADA,3,RONCADA
RONCADE,3,RONCADE
RONCAGLIA,3,RONCAGLIA
RONCAIOLI,3,RONCAIOLI
RONCALLO,3,RONCALLO
RONCAROLI,3,RONCAROLI
RONCATI,3,RONCATI
RONCATO,3,RONCATO
RONCIONI,3,RONCIONI
RONCOLATO,3,RONCOLATO
RONCONI,3,RONCONI
RONCORONI,3,RONCORONI
RONDANI,3,RONDANI
RONDANINA,3,RONDANINA
RONDANINO,3,RONDANINO
RONDANO,3,RONDANO
RONDINE,3,RONDINE
RONDINI,3,RONDINI
RONDINO,3,RONDINO
RONGIOLETTI,3,RONGIOLETTI
ROPPOLO,3,ROPPOLO
ROSA,3,ROSA
ROSANOVA,3,ROSANOVA
ROSASCO,3,ROSASCO
ROSATO,3,ROSATO
ROSCIGNO,3,ROSCIGNO
ROSELLI,3,ROSELLI
ROSELLINI,3,ROSELLINI
ROSOLEN,3,ROSOLEN
ROSOLINO,3,ROSOLINO
ROSSANI,3,ROSSANI
ROSSANO,3,ROSSANO
ROSSELLI,3,ROSSELLI
ROSSELLINI,3,ROSSELLINI
ROSSELLO,3,ROSSELLO
ROSSET,3,ROSSET
ROSSETTO,3,ROSSETTO
ROSSI,3,ROSSI
ROSSONI,3,ROSSONI
ROSUCCI,3,ROSUCCI
ROTELLI,3,ROTELLI
ROTONDI,3,ROTONDI
ROTTOLI,3,ROTTOLI
ROVARI,3,ROVARI
ROVAROTTO,3,ROVAROTTO
ROVASIO,3,ROVASIO
ROVATTI,3,ROVATTI
ROVEDA,3,ROVEDA
ROVELLI,3,ROVELLI
ROVER,3,ROVER
ROVERI,3,ROVERI
ROVERSI,3,ROVERSI
ROVIDA,3,ROVIDA
ROVISCALLI,3,ROVISCALLI
ROZZA,3,ROZZA
ROZZARINI,3,ROZZARINI
ROZZONI,3,ROZZONI
RUBANO,3,RUBANO
RUBATTI,3,RUBATTI
RUBATTINO,3,RUBATTINO
RUBBIA,3,RUBBIA
RUBBIATI,3,RUBBIATI
RUBIN,3,RUBIN
RUBINI,3,RUBINI
RUBUANO,3,RUBUANO
RUFFINI,3,RUFFINI
RUFFO,3,RUFFO
RUGGERI,3,RUGGERI
RUGGI,3,RUGGI
RUGGIERI,3,RUGGIERI
RUGILO,3,RUGILO
RUGONI,3,RUGONI
RUJO,3,RUJO
RUNDEDDU,3,RUNDEDDU
RUOZI,3,RUOZI
RUOZZI,3,RUOZZI
RUPERTI,3,RUPERTI
RUPERTO,3,RUPERTO
RUSCONE,3,RUSCONE
RUSCONI,3,RUSCONI
RUSSO,3,RUSSO
RUSTICHELLI,3,RUSTICHELLI
RUTA,3,RUTA
RUTELLI,3,RUTELLI
RUVOLO,3,RUVOLO
RUZZA,3,RUZZA
SABATELLI,3,SABATELLI
SABATELLO,3,SABATELLO
SABATINO,3,SABATINO
SABATO,3,SABATO
SABBADINI,3,SABBADINI
SABBATELLI,3,SABBATELLI
SABBATINO,3,SABBATINO
SABBIONI,3,SABBIONI
SABIDUSSI,3,SABIDUSSI
SABINI,3,SABINI
SACCA',3,SACCA'
SACCARDI,3,SACCARDI
SACCARO,3,SACCARO
SACCHETTI,3,SACCHETTI
SACCO,3,SACCO
SACCOMAN,3,SACCOMAN
SACCOMANNI,3,SACCOMANNI
SACCOMANNO,3,SACCOMANNO
SACERDOTE,3,SACERDOTE
SACERDOTI,3,SACERDOTI
SAGGINELLA,3,SAGGINELLA
SAGGINELLI,3,SAGGINELLI
SAGGINO,3,SAGGINO
SAGINA,3,SAGINA
SAILIS,3,SAILIS
SAINI,3,SAINI
SALADINO,3,SALADINO
SALAFIA,3,SALAFIA
SALAMONE,3,SALAMONE
SALAMONI,3,SALAMONI
SALANITRO,3,SALANITRO
SALARIS,3,SALARIS
SALE,3,SALE
SALEMI,3,SALEMI
SALERNITANO,3,SALERNITANO
SALERNO,3,SALERNO
SALLUSTIO,3,SALLUSTIO
SALMISTRARO,3,SALMISTRARO
SALNITRO,3,SALNITRO
SALOMON,3,SALOMON
SALOMONI,3,SALOMONI
SALPETRA,3,SALPETRA
SALPETRO,3,SALPETRO
SALPIETRA,3,SALPIETRA
SALTAFORMAGGIO,3,SALTAFORMAGGIO
SALVA',3,SALVA'
SALVADEO,3,SALVADEO
SALVADERI,3,SALVADERI
SALVADORI,3,SALVADORI
SALVALALIO,3,SALVALALIO
SALVATERRA,3,SALVATERRA
SALVATI,3,SALVATI
SALVATORE,3,SALVATORE
SALVATORI,3,SALVATORI
SALVESTRINI,3,SALVESTRINI
SALVI,3,SALVI
SALVIATO,3,SALVIATO
SALVIDIO,3,SALVIDIO
SALVISCHIANI,3,SALVISCHIANI
SALVO,3,SALVO
SAMARATI,3,SAMARATI
SAMBATARO,3,SAMBATARO
SAMMARCO,3,SAMMARCO
SAMMARTANO,3,SAMMARTANO
SAMPIERI,3,SAMPIERI
SAMPIETRO,3,SAMPIETRO
SANDONA',3,SANDONA'
SANDONINI,3,SANDONINI
SANDRA,3,SANDRA
SANDRI,3,SANDRI
SANDRINI,3,SANDRINI
SANDRO,3,SANDRO
SANESE,3,SANESE
SANESI,3,SANESI
SANFRATELLO,3,SANFRATELLO
SANGALLI,3,SANGALLI
SANGERVASIO,3,SANGERVASIO
SANGION,3,SANGION
SANGIORGIO,3,SANGIORGIO
SANGUINETI,3,SANGUINETI
SANITATE,3,SANITATE
SANNA,3,SANNA
SANNELLI,3,SANNELLI
SANNERIS,3,SANNERIS
SANNINO,3,SANNINO
SANPIETRO,3,SANPIETRO
SANSALVATORE,3,SANSALVATORE
SANSON,3,SANSON
SANSONETTI,3,SANSONETTI
SANSONETTO,3,SANSONETTO
SANTA,3,SANTA
SANTACROCE,3,SANTACROCE
SANTAGATA,3,SANTAGATA
SANTAGATI,3,SANTAGATI
SANTAMARIA,3,SANTAMARIA
SANTAMBROG,3,SANTAMBROG
SANTANOCITO,3,SANTANOCITO
SANTAPAOLA,3,SANTAPAOLA
SANTELLA,3,SANTELLA
SANTI,3,SANTI
SANTIA',3,SANTIA'
SANTIN,3,SANTIN
SANTINO,3,SANTINO
SANTINON,3,SANTINON
SANTON,3,SANTON
SANTONASTASO,3,SANTONASTASO
SANTONI,3,SANTONI
SANTONOCITO,3,SANTONOCITO
SANTUCCI,3,SANTUCCI
SANTUCCIO,3,SANTUCCIO
SANVITO,3,SANVITO
SANZA,3,SANZA
SANZI,3,SANZI
SANZO,3,SANZO
SANZOGNO,3,SANZOGNO
SAPIA,3,SAPIA
SAPONARA,3,SAPONARA
SAPONARO,3,SAPONARO
SARACCHI,3,SARACCHI
SARACCO,3,SARACCO
SARACENO,3,SARACENO
SARACINI,3,SARACINI
SARCHI,3,SARCHI
SARCI,3,SARCI
SARDANO,3,SARDANO
SARDARA,3,SARDARA
SARDI,3,SARDI
SARDINA,3,SARDINA
SARDINO,3,SARDINO
SARDO,3,SARDO
SARGENTELLI,3,SARGENTELLI
SARGENTI,3,SARGENTI
SAROTTI,3,SAROTTI
SAROTTO,3,SAROTTO
SARRITZU,3,SARRITZU
SARRO,3,SARRO
SARTIRANA,3,SARTIRANA
SARTIRANI,3,SARTIRANI
SARTOR,3,SARTOR
SARTORELLI,3,SARTORELLI
SARTORIO,3,SARTORIO
SARUGGIA,3,SARUGGIA
SASSI,3,SASSI
SASSO,3,SASSO
SASSONI,3,SASSONI
SASSU,3,SASSU
SAVASTA,3,SAVASTA
SAVASTANO,3,SAVASTANO
SAVELLI,3,SAVELLI
SAVELLO,3,SAVELLO
SAVIA,3,SAVIA
SAVIANI,3,SAVIANI
SAVINI,3,SAVINI
SAVIO,3,SAVIO
SAVIONI,3,SAVIONI
SAVOIA,3,SAVOIA
SAVOLDI,3,SAVOLDI
SAVORELLI,3,SAVORELLI
SBARAGLIA,3,SBARAGLIA
SBARAGLIO,3,SBARAGLIO
SBARDELLATI,3,SBARDELLATI
SBARZI,3,SBARZI
SBERVIGLIERI,3,SBERVIGLIERI
SBROZI,3,SBROZI
SCACCHI,3,SCACCHI
SCACCINI,3,SCACCINI
SCAFFIDI,3,SCAFFIDI
SCAFIDI,3,SCAFIDI
SCAGLIONE,3,SCAGLIONE
SCALA,3,SCALA
SCALESE,3,SCALESE
SCALESI,3,SCALESI
SCALFARO,3,SCALFARO
SCALISE,3,SCALISE
SCALMANI,3,SCALMANI
SCALVINI,3,SCALVINI
SCALZO,3,SCALZO
SCALZONE,3,SCALZONE
SCAMBIATI,3,SCAMBIATI
SCAMONI,3,SCAMONI
SCANAROTTI,3,SCANAROTTI
SCANCARELLO,3,SCANCARELLO
SCANDELLARI,3,SCANDELLARI
SCANDELLI,3,SCANDELLI
SCANDURRA,3,SCANDURRA
SCANNAPIECO,3,SCANNAPIECO
SCANNAROTTI,3,SCANNAROTTI
SCANO,3,SCANO
SCANU,3,SCANU
SCANZANI,3,SCANZANI
SCAPIGLIATI,3,SCAPIGLIATI
SCAPIN,3,SCAPIN
SCAPINO,3,SCAPINO
SCAPPIN,3,SCAPPIN
SCAPPINO,3,SCAPPINO
SCARABELLI,3,SCARABELLI
SCARAFONE,3,SCARAFONE
SCARAFONI,3,SCARAFONI
SCARAVETTI,3,SCARAVETTI
SCARAVETTO,3,SCARAVETTO
SCARCELLI,3,SCARCELLI
SCARFI,3,SCARFI
SCARFO,3,SCARFO
SCARFO',3,SCARFO'
SCARIONI,3,SCARIONI
SCARIOT,3,SCARIOT
SCARLATO,3,SCARLATO
SCARLATTI,3,SCARLATTI
SCARONE,3,SCARONE
SCARONI,3,SCARONI
SCARPELLA,3,SCARPELLA
SCARPELLI,3,SCARPELLI
SCARPELLO,3,SCARPELLO
SCARPINI,3,SCARPINI
SCARRAFONI,3,SCARRAFONI
SCARSI,3,SCARSI
SCARTEZZINI,3,SCARTEZZINI
SCARZI,3,SCARZI
SCATTONE,3,SCATTONE
SCATTONI,3,SCATTONI
SCAZZOLI,3,SCAZZOLI
SCAZZOSI,3,SCAZZOSI
SCHEMBRI,3,SCHEMBRI
SCHETTI,3,SCHETTI
SCHETTINO,3,SCHETTINO
SCHIAFFINO,3,SCHIAFFINO
SCHIATTI,3,SCHIATTI
SCHIAVI,3,SCHIAVI
SCHIAVO,3,SCHIAVO
SCHIAVOI,3,SCHIAVOI
SCHIAVONE,3,SCHIAVONE
SCHIAVONI,3,SCHIAVONI
SCHIEPATTI,3,SCHIEPATTI
SCHIEPPATI,3,SCHIEPPATI
SCHIFANO,3,SCHIFANO
SCHILLACI,3,SCHILLACI
SCHIPA,3,SCHIPA
SCHIPANI,3,SCHIPANI
SCHIRATTO,3,SCHIRATTO
SCHIRO',3,SCHIRO'
SCHIRRIPA,3,SCHIRRIPA
SCHISANI,3,SCHISANI
SCHIVARDI,3,SCHIVARDI
SCHIVO,3,SCHIVO
SCIACCALUGA,3,SCIACCALUGA
SCIALO',3,SCIALO'
SCIANCALEPORE,3,SCIANCALEPORE
SCIANCALEPRE,3,SCIANCALEPRE
SCIARA,3,SCIARA
SCIARRA,3,SCIARRA
SCIBETTA,3,SCIBETTA
SCICLI,3,SCICLI
SCICOLONE,3,SCICOLONE
SCIDA,3,SCIDA
SCIMONELLI,3,SCIMONELLI
SCIMONELLO,3,SCIMONELLO
SCIORTO,3,SCIORTO
SCIOSCIA,3,SCIOSCIA
SCLANO,3,SCLANO
SCOGLIO,3,SCOGLIO
SCOLA,3,SCOLA
SCOLARI,3,SCOLARI
SCOLLO,3,SCOLLO
SCOLZ,3,SCOLZ
SCOPPIO,3,SCOPPIO
SCORDIA,3,SCORDIA
SCORDO,3,SCORDO
SCORLETTI,3,SCORLETTI
SCORPIO,3,SCORPIO
SCORPO,3,SCORPO
SCORZELLI,3,SCORZELLI
SCORZO,3,SCORZO
SCOTTO,3,SCOTTO
SCRITTORE,3,SCRITTORE
SCRIVANI,3,SCRIVANI
SCUCCHIA,3,SCUCCHIA
SCUDERI,3,SCUDERI
SCUDERO,3,SCUDERO
SCUDIERO,3,SCUDIERO
SCURATI,3,SCURATI
SCURCI,3,SCURCI
SCURI,3,SCURI
SCUTO,3,SCUTO
SEBASTIANI,3,SEBASTIANI
SECCHI,3,SECCHI
SECCI,3,SECCI
SECH,3,SECH
SECHI,3,SECHI
SECOLO,3,SECOLO
SECONDI,3,SECONDI
SECULIN,3,SECULIN
SECULINI,3,SECULINI
SECURO,3,SECURO
SEDATI,3,SEDATI
SEDRANI,3,SEDRANI
SEGAGNI,3,SEGAGNI
SEGGIO,3,SEGGIO
SEGHIERI,3,SEGHIERI
SEGNAN,3,SEGNAN
SEGUIN,3,SEGUIN
SELINI,3,SELINI
SELIS,3,SELIS
SELLARI,3,SELLARI
SELLARO,3,SELLARO
SELMI,3,SELMI
SELMO,3,SELMO
SELVAGGI,3,SELVAGGI
SELVAGGIO,3,SELVAGGIO
SEMBENICO,3,SEMBENICO
SEMBENOTTI,3,SEMBENOTTI
SEMERARO,3,SEMERARO
SEMINARA,3,SEMINARA
SENA,3,SENA
SENAREGA,3,SENAREGA
SENNA,3,SENNA
SEPE,3,SEPE
SEPIO,3,SEPIO
SEPPI,3,SEPPI
SERAGNI,3,SERAGNI
SERAGNOLI,3,SERAGNOLI
SERANGELI,3,SERANGELI
SERANGELO,3,SERANGELO
SERATI,3,SERATI
SERAVALLE,3,SERAVALLE
SERBELLONI,3,SERBELLONI
SEREGNI,3,SEREGNI
SERENA,3,SERENA
SERENELLA,3,SERENELLA
SERENI,3,SERENI
SERENO,3,SERENO
SERINO,3,SERINO
SERIO,3,SERIO
SERNESI,3,SERNESI
SERNICOLA,3,SERNICOLA
SERPICO,3,SERPICO
SERRA,3,SERRA
SERRAO,3,SERRAO
SERRATI,3,SERRATI
SERRATTO,3,SERRATTO
SERRAVALLE,3,SERRAVALLE
SERVELLO,3,SERVELLO
SERVENTE,3,SERVENTE
SERVIDA,3,SERVIDA
SERVIDATI,3,SERVIDATI
SERVILLO,3,SERVILLO
SESSA,3,SESSA
SESSEGOLO,3,SESSEGOLO
SESSI,3,SESSI
SESTINI,3,SESTINI
SETTA,3,SETTA
SETTIMI,3,SETTIMI
SETTIMIO,3,SETTIMIO
SETTURA,3,SETTURA
SEVERGNINI,3,SEVERGNINI
SEVERINI,3,SEVERINI
SEVERINO,3,SEVERINO
SEVESO,3,SEVESO
SFERRA,3,SFERRA
SFOLCINI,3,SFOLCINI
SFONDRINI,3,SFONDRINI
SGALIPPA,3,SGALIPPA
SGAMBATI,3,SGAMBATI
SGARBI,3,SGARBI
SGARGI,3,SGARGI
SGHERRI,3,SGHERRI
SGOBBI,3,SGOBBI
SGRO',3,SGRO'
SGROI,3,SGROI
SIANI,3,SIANI
SIANO,3,SIANO
SIBANI,3,SIBANI
SIBONI,3,SIBONI
SICA,3,SICA
SICARI,3,SICARI
SICCARDO,3,SICCARDO
SICHIERI,3,SICHIERI
SICILIANI,3,SICILIANI
SICILIANO,3,SICILIANO
SIDDI,3,SIDDI
SIDOTI,3,SIDOTI
SIGHIERI,3,SIGHIERI
SIGHINOLFI,3,SIGHINOLFI
SIGNORINI,3,SIGNORINI
SIGOTTI,3,SIGOTTI
SILANO,3,SILANO
SILANUS,3,SILANUS
SILIPO,3,SILIPO
SILLA,3,SILLA
SILVAGGIO,3,SILVAGGIO
SILVESTRA,3,SILVESTRA
SILVESTRI,3,SILVESTRI
SILVESTRO,3,SILVESTRO
SIMBENI,3,SIMBENI
SIMEONE,3,SIMEONE
SIMI,3,SIMI
SIMINA,3,SIMINA
SIMINO,3,SIMINO
SIMION,3,SIMION
SIMIONATO,3,SIMIONATO
SIMIONE,3,SIMIONE
SIMON,3,SIMON
SIMONAZZI,3,SIMONAZZI
SIMONCINI,3,SIMONCINI
SIMONE,3,SIMONE
SIMONI,3,SIMONI
SIMONINI,3,SIMONINI
SINATRA,3,SINATRA
SINIBALDI,3,SINIBALDI
SIONE,3,SIONE
SIONI,3,SIONI
SIRIGNANO,3,SIRIGNANO
SIRO,3,SIRO
SIRONI,3,SIRONI
SISENNA,3,SISENNA
SISINNI,3,SISINNI
SISINNO,3,SISINNO
SISTO,3,SISTO
SISTU,3,SISTU
SIVIER,3,SIVIER
SIVIERI,3,SIVIERI
SIVORI,3,SIVORI
SOARDI,3,SOARDI
SOAVE,3,SOAVE
SOBATTI,3,SOBATTI
SOCCOL,3,SOCCOL
SOFFIANTINI,3,SOFFIANTINI
SOFFIATTI,3,SOFFIATTI
SOFFIENTINI,3,SOFFIENTINI
SOGGIRI,3,SOGGIRI
SOGNI,3,SOGNI
SOLDATI,3,SOLDATI
SOLDI,3,SOLDI
SOLDO,3,SOLDO
SOLIMANDO,3,SOLIMANDO
SOLINAS,3,SOLINAS
SOLITO,3,SOLITO
SOMARELLI,3,SOMARELLI
SOMASCHI,3,SOMASCHI
SOMASCO,3,SOMASCO
SOMENZI,3,SOMENZI
SOMMARIVA,3,SOMMARIVA
SOMMAVILLA,3,SOMMAVILLA
SONCINO,3,SONCINO
SONDA,3,SONDA
SONZOGNI,3,SONZOGNI
SONZOGNO,3,SONZOGNO
SORANZO,3,SORANZO
SORBA,3,SORBA
SORBINO,3,SORBINO
SORBO,3,SORBO
SOREGAROLI,3,SOREGAROLI
SORESI,3,SORESI
SORESINI,3,SORESINI
SORGON,3,SORGON
SORIENTE,3,SORIENTE
SORMANI,3,SORMANI
SORRENTI,3,SORRENTI
SORRENTINO,3,SORRENTINO
SORU,3,SORU
SORVINO,3,SORVINO
SOTTILE,3,SOTTILE
SOTTURA,3,SOTTURA
SPACCATROSI,3,SPACCATROSI
SPADA,3,SPADA
SPADAFORA,3,SPADAFORA
SPADAVECCHIA,3,SPADAVECCHIA
SPADONI,3,SPADONI
SPADOTTO,3,SPADOTTO
SPAGLIARDI,3,SPAGLIARDI
SPAGNA,3,SPAGNA
SPAGNOLO,3,SPAGNOLO
SPAGNUOLO,3,SPAGNUOLO
SPANALATTE,3,SPANALATTE
SPANO,3,SPANO
SPANU,3,SPANU
SPARACELLO,3,SPARACELLO
SPECCHIA,3,SPECCHIA
SPEDIACCI,3,SPEDIACCI
SPERA,3,SPERA
SPERANDIO,3,SPERANDIO
SPERDUTI,3,SPERDUTI
SPERDUTO,3,SPERDUTO
SPERIANI,3,SPERIANI
SPERLECCHI,3,SPERLECCHI
SPEZIO,3,SPEZIO
SPICCIARIELLO,3,SPICCIARIELLO
SPIEZIO,3,SPIEZIO
SPINA,3,SPINA
SPINAZZI,3,SPINAZZI
SPINAZZOLA,3,SPINAZZOLA
SPINI,3,SPINI
SPINOLA,3,SPINOLA
SPINOSI,3,SPINOSI
SPINOSO,3,SPINOSO
SPIOTA,3,SPIOTA
SPIOTTA,3,SPIOTTA
SPIRIDIONE,3,SPIRIDIONE
SPIRIDIONI,3,SPIRIDIONI
SPITALERI,3,SPITALERI
SPITALIERE,3,SPITALIERE
SPIZZI,3,SPIZZI
SPOLDI,3,SPOLDI
SPONCHIADO,3,SPONCHIADO
SPORCHIA,3,SPORCHIA
SPORTELLO,3,SPORTELLO
SPOTORNO,3,SPOTORNO
SPREAFICO,3,SPREAFICO
SPRELA,3,SPRELA
SQUIZZATO,3,SQUIZZATO
STABILE,3,STABILE
STAITI,3,STAITI
STALTARI,3,STALTARI
STAMBOGLIS,3,STAMBOGLIS
STAMBOLI,3,STAMBOLI
STANBOGLIS,3,STANBOGLIS
STANCO,3,STANCO
STANGALINO,3,STANGALINO
